antecedents	consequents	antecedent support	consequent support	support	confidence	lift	representativity	leverage	conviction	zhangs_metric	jaccard	certainty	kulczynski
frozenset({'education_primary'})	frozenset({'marital_married'})	0.14996682149966822	0.6186684361866843	0.11634594116345941	0.775811209439528	1.2540016009567774	1.0	0.02356620222637204	1.7009394754304472	0.2382881719664117	0.1783655476432689	0.41208960433648845	0.4819349218452556
frozenset({'marital_married'})	frozenset({'credit_no'})	0.6186684361866843	0.9831895598318956	0.610705596107056	0.9871290668573472	1.004006864175943	1.0	0.002437248650782653	1.306077809727454	0.010465625370276252	0.6161571077884401	0.2343488323956172	0.8041382117188873
frozenset({'marital_married'})	frozenset({'balance_low'})	0.6186684361866843	0.8506967485069675	0.5268745852687459	0.8516267429388631	1.0010932149835152	1.0	0.0005753582008432012	1.0062679383759323	0.002863705166942508	0.5590237033560198	0.006228896039407182	0.7354857583649074
frozenset({'marital_married'})	frozenset({'loan_no'})	0.6186684361866843	0.8471577084715771	0.5184693651846937	0.8380407579549518	0.9892381897426468	1.0	-0.005640369518912003	0.9437083651324482	-0.027737370986314472	0.5472799439645109	-0.05964939694017806	0.7250256009095908
frozenset({'marital_married'})	frozenset({'subscribed_term_d_no'})	0.6186684361866843	0.8847600088476001	0.557398805573988	0.900965319985699	1.0183160529138362	1.0	0.010025714499726335	1.163632690444991	0.047167900416160494	0.5891980360065465	0.1406222872463435	0.7654826599928495
frozenset({'marital_single'})	frozenset({'credit_no'})	0.26454324264543244	0.9831895598318956	0.25967706259677065	0.9816053511705686	0.9983887047563871	1.0	-0.0004190916962944491	0.9138766564114944	-0.002189607874613204	0.26281620774569064	-0.09423957049815103	0.6228611682736982
frozenset({'marital_single'})	frozenset({'balance_low'})	0.26454324264543244	0.8506967485069675	0.22495023224950234	0.8503344481605352	0.9995741133993186	1.0	-9.584410845678293e-05	0.9975792669590329	-0.0005789889947758038	0.25267080745341614	-0.0024266072092158845	0.557382512691812
frozenset({'marital_single'})	frozenset({'loan_no'})	0.26454324264543244	0.8471577084715771	0.2318071223180712	0.8762541806020065	1.0343459922980864	1.0	0.007697275086926275	1.235130950459416	0.045149515008896135	0.2634489693313223	0.19036924819344642	0.5749417117109249
frozenset({'marital_single'})	frozenset({'subscribed_term_d_no'})	0.26454324264543244	0.8847600088476001	0.2276045122760451	0.8603678929765886	0.9724308110367892	1.0	-0.006452769427500504	0.8253115534028157	-0.03711772327594853	0.2469402447804175	-0.21166363887301945	0.5588089464882943
frozenset({'education_primary'})	frozenset({'credit_no'})	0.14996682149966822	0.9831895598318956	0.1477549214775492	0.9852507374631267	1.0020964193635087	1.0	0.0003091082579019522	1.1397478433974708	0.0024611199147371674	0.1499438832772166	0.12261294829994764	0.5677659761556354
frozenset({'education_primary'})	frozenset({'balance_low'})	0.14996682149966822	0.8506967485069675	0.1276266312762663	0.8510324483775811	1.0003946175546137	1.0	5.0343842573769004e-05	1.0022535100225345	0.0004640547016316956	0.14618697745122877	0.0022484431333983	0.5005292247088113
frozenset({'education_primary'})	frozenset({'loan_no'})	0.14996682149966822	0.8471577084715771	0.1291749612917496	0.8613569321533922	1.0167610157351137	1.0	0.002129412443324624	1.1024156771943678	0.019393025568637295	0.14882772680937814	0.09290114365482746	0.5069186749539807
frozenset({'education_primary'})	frozenset({'subscribed_term_d_no'})	0.14996682149966822	0.8847600088476001	0.13581066135810663	0.9056047197640118	1.0235597345132743	1.0	0.003126015041213709	1.2208236562707366	0.027078295407445902	0.15108267716535434	0.18088087918060913	0.5295523598820059
frozenset({'education_secondary'})	frozenset({'credit_no'})	0.5100641451006415	0.9831895598318956	0.49988940499889406	0.9800520381613183	0.9968088334144701	1.0	-0.0016003373086377892	0.8427146745141012	-0.00649186978154707	0.5032286795813851	-0.1866412562194762	0.7442442418028188
frozenset({'education_secondary'})	frozenset({'balance_low'})	0.5100641451006415	0.8506967485069675	0.43331121433311215	0.8495229835212489	0.9986202310191279	1.0	-0.00059869543398966	0.9921997058874145	-0.002812184154973029	0.46720725017886955	-0.007861617037679956	0.6794416789681128
frozenset({'education_secondary'})	frozenset({'loan_no'})	0.5100641451006415	0.8471577084715771	0.418049104180491	0.8196010407632263	0.9674716201802992	1.0	-0.014055668156482404	0.8472459717897667	-0.06421839933477008	0.4451248233631652	-0.18029478250282815	0.6565368128098116
frozenset({'education_secondary'})	frozenset({'subscribed_term_d_no'})	0.5100641451006415	0.8847600088476001	0.4558725945587259	0.8937554206418039	1.0101670641803988	1.0	0.004588237026638797	1.0846670187650367	0.020542965511273898	0.485512367491166	0.07805807432168038	0.704502710320902
frozenset({'education_tertiary'})	frozenset({'credit_no'})	0.298606502986065	0.9831895598318956	0.2948462729484627	0.9874074074074074	1.0042899637545306	1.0	0.0012594767146518748	1.3349467192318194	0.006090216972407915	0.2987449574181981	0.2509064327485376	0.6436474607340749
frozenset({'education_tertiary'})	frozenset({'balance_low'})	0.298606502986065	0.8506967485069675	0.2545896925458969	0.8525925925925927	1.0022285780320102	1.0	0.0005661113726153078	1.012861253847206	0.003170292460917836	0.28454882571075396	0.012697942386831588	0.5759322817357139
frozenset({'education_tertiary'})	frozenset({'loan_no'})	0.298606502986065	0.8471577084715771	0.2601194426011944	0.8711111111111112	1.0282750217580505	1.0	0.007152641796808412	1.1858453653067298	0.03920413955553827	0.2937062937062937	0.15671972986010632	0.5890803597331012
frozenset({'education_tertiary'})	frozenset({'subscribed_term_d_no'})	0.298606502986065	0.8847600088476001	0.2559168325591683	0.857037037037037	0.9686661111111111	1.0	-0.0082782596647335	0.8060828396670461	-0.044085668503537	0.2759360839494395	-0.24056728513542328	0.5731435185185185
frozenset({'credit_no'})	frozenset({'balance_low'})	0.9831895598318956	0.8506967485069675	0.8433974784339748	0.8578177727784028	1.0083708140226622	1.0	0.007001316718984629	1.0500837862128634	0.4938196198600353	0.8514962036623495	0.04769503812023515	0.924618714782337
frozenset({'balance_low'})	frozenset({'credit_no'})	0.8506967485069675	0.9831895598318956	0.8433974784339748	0.9914196567862714	1.0083708140226622	1.0	0.007001316718984629	1.9591803905008875	0.05560043127312992	0.8514962036623495	0.48958247803596167	0.924618714782337
frozenset({'housing_no'})	frozenset({'credit_no'})	0.43397478433974784	0.9831895598318956	0.42711789427117897	0.9841997961264017	1.001027509176032	1.0	0.00043841707804048724	1.0639381809619697	0.0018134430343936813	0.43141197497765865	0.060095766940292845	0.7093102467696126
frozenset({'housing_yes'})	frozenset({'credit_no'})	0.5660252156602521	0.9831895598318956	0.5560716655607166	0.9824150058616647	0.9992122028122804	1.0	-0.0004384170780403762	0.9559536975595389	-0.0018134430343932223	0.5599109131403118	-0.04607576972912735	0.7739971542244206
frozenset({'loan_no'})	frozenset({'credit_no'})	0.8471577084715771	0.9831895598318956	0.8358770183587702	0.9866840731070495	1.0035542619835705	1.0	0.0029604038584029047	1.2624310949772448	0.023172080914827326	0.8405249110320284	0.207877559433828	0.9184264010079679
frozenset({'credit_no'})	frozenset({'loan_no'})	0.9831895598318956	0.8471577084715771	0.8358770183587702	0.8501687289088864	1.0035542619835705	1.0	0.0029604038584029047	1.0200960748406003	0.2106829988440221	0.8405249110320284	0.019700178577532906	0.9184264010079679
frozenset({'loan_yes'})	frozenset({'credit_no'})	0.1528422915284229	0.9831895598318956	0.14731254147312542	0.9638205499276412	0.9802998214224671	1.0	-0.00296040385840296	0.4646405662464071	-0.02317208091482776	0.14899328859060404	-1.152201233909659	0.5568259105093774
frozenset({'credit_no'})	frozenset({'subscribed_term_d_no'})	0.9831895598318956	0.8847600088476001	0.8699402786994028	0.884814398200225	1.0000614735658042	1.0	5.3475043666817434e-05	1.000472188813316	0.0036566435157317253	0.8716755319148936	0.00047196595627111527	0.9340321991001126
frozenset({'subscribed_term_d_no'})	frozenset({'credit_no'})	0.8847600088476001	0.9831895598318956	0.8699402786994028	0.9832500000000001	1.0000614735658044	1.0	5.3475043666817434e-05	1.003608368245043	0.0005334067316614417	0.8716755319148936	0.003595394736846153	0.9340321991001126
frozenset({'subscribed_term_d_yes'})	frozenset({'credit_no'})	0.11523999115239991	0.9831895598318956	0.11324928113249282	0.9827255278310941	0.9995280340437293	1.0	-5.347504366680356e-05	0.9731377030647146	-0.0005334067316613032	0.11495285136955546	-0.02760379836346658	0.5489555648154346
frozenset({'housing_no'})	frozenset({'balance_low'})	0.43397478433974784	0.8506967485069675	0.3764653837646538	0.8674821610601426	1.019731370294567	1.0	0.007284445792817895	1.1266653054974214	0.034185008189799374	0.4145153433999026	0.11242496318948848	0.6550099312841015
frozenset({'housing_yes'})	frozenset({'balance_low'})	0.5660252156602521	0.8506967485069675	0.47423136474231364	0.8378272762797969	0.984871845049652	1.0	-0.007284445792817895	0.9206434230618563	-0.03418500818979937	0.5031682703590706	-0.08619686509487161	0.6976447873858682
frozenset({'loan_no'})	frozenset({'balance_low'})	0.8471577084715771	0.8506967485069675	0.7261667772616678	0.8571801566579634	1.0076212917968415	1.0	0.005492469192283633	1.0453957097226954	0.04948661106881744	0.7473252902344638	0.043424427038003706	0.8553971506118729
frozenset({'balance_low'})	frozenset({'loan_no'})	0.8506967485069675	0.8471577084715771	0.7261667772616678	0.8536141445657826	1.0076212917968415	1.0	0.005492469192283633	1.044105600743009	0.050659627034893115	0.7473252902344638	0.042242471174967815	0.8553971506118729
frozenset({'loan_yes'})	frozenset({'balance_low'})	0.1528422915284229	0.8506967485069675	0.12452997124529971	0.8147612156295225	0.9577575288250315	1.0	-0.005492469192283689	0.8060042717319179	-0.04948661106881792	0.14167086059386008	-0.2406882135391539	0.48057353553186993
frozenset({'subscribed_term_d_no'})	frozenset({'balance_low'})	0.8847600088476001	0.8506967485069675	0.7498341074983411	0.8475	0.9962421996879876	1.0	-0.0028283552373080667	0.9790377147084098	-0.031694078947368	0.7607719928186715	-0.021411111111111183	0.8644676287051483
frozenset({'balance_low'})	frozenset({'subscribed_term_d_no'})	0.8506967485069675	0.8847600088476001	0.7498341074983411	0.8814352574102964	0.9962421996879874	1.0	-0.0028283552373080667	0.9719583464301095	-0.024641313521392993	0.7607719928186715	-0.028850674180518357	0.8644676287051483
frozenset({'subscribed_term_d_yes'})	frozenset({'balance_low'})	0.11523999115239991	0.8506967485069675	0.10086264100862641	0.8752399232245681	1.028850674180518	1.0	0.0028283552373080945	1.1967229850441523	0.03169407894736831	0.11659422142674507	0.16438473021966268	0.49690233290713587
frozenset({'housing_no'})	frozenset({'loan_no'})	0.43397478433974784	0.8471577084715771	0.37093563370935634	0.8547400611620796	1.0089503437372747	1.0	0.003290549873648685	1.0521985122061959	0.015672350768727385	0.40753341433778856	0.04960899640197044	0.6462995344974889
frozenset({'housing_no'})	frozenset({'subscribed_term_d_no'})	0.43397478433974784	0.8847600088476001	0.36739659367396593	0.8465851172273191	0.9568528287461774	1.0	-0.016566940358104687	0.7511656566146468	-0.07378738136609249	0.3861892583120205	-0.33126427066274533	0.6309175586136595
frozenset({'housing_yes'})	frozenset({'loan_no'})	0.5660252156602521	0.8471577084715771	0.4762220747622207	0.8413442751074639	0.9931377200419959	1.0	-0.003290549873648685	0.9633581872444194	-0.015672350768727382	0.5082625118035883	-0.03803550251686812	0.7017426336372828
frozenset({'housing_yes'})	frozenset({'subscribed_term_d_no'})	0.5660252156602521	0.8847600088476001	0.5173634151736342	0.9140289175459164	1.0330811840562721	1.0	0.016566940358104798	1.3404506243590524	0.07378738136609297	0.554265402843602	0.25398221924201175	0.7493894587729582
frozenset({'loan_no'})	frozenset({'subscribed_term_d_no'})	0.8471577084715771	0.8847600088476001	0.7414288874142889	0.8751958224543082	0.9891900783289818	1.0	-0.008102374228336262	0.9233664563047947	-0.06672791154949538	0.7485484591335418	-0.08299364046846988	0.8565979112271541
frozenset({'subscribed_term_d_no'})	frozenset({'loan_no'})	0.8847600088476001	0.8471577084715771	0.7414288874142889	0.8380000000000001	0.9891900783289818	1.0	-0.008102374228336262	0.9434709353606355	-0.08661506276150606	0.7485484591335418	-0.05991606367583186	0.8565979112271541
frozenset({'subscribed_term_d_yes'})	frozenset({'loan_no'})	0.11523999115239991	0.8471577084715771	0.10572882105728822	0.9174664107485605	1.0829936404684704	1.0	0.00810237422833629	1.8518798578211246	0.08661506276150634	0.12341853860056803	0.4600081664171374	0.5211352941471262
frozenset({'loan_yes'})	frozenset({'subscribed_term_d_no'})	0.1528422915284229	0.8847600088476001	0.14333112143331123	0.9377713458755428	1.0599160636758322	1.0	0.00810237422833629	1.8518798578211269	0.06672791154949557	0.16027702201335642	0.46000816641713804	0.5498856729377714
frozenset({'job_manual-labor', 'age_middle-aged'})	frozenset({'credit_no'})	0.17916390179163902	0.9831895598318956	0.17695200176952003	0.9876543209876544	1.004541099029288	1.0	0.0007999240292334842	1.3616456536164627	0.005507275666936161	0.17957351290684626	0.2655945419103347	0.5838159118999015
frozenset({'job_manual-labor', 'age_middle-aged'})	frozenset({'balance_low'})	0.17916390179163902	0.8506967485069675	0.14974563149745632	0.8358024691358025	0.9824916700371719	1.0	-0.0026685172065126495	0.9092904790177165	-0.021248670570223154	0.17014325207338526	-0.09975857338820329	0.5059147551087229
frozenset({'job_manual-labor', 'age_middle-aged'})	frozenset({'housing_yes'})	0.17916390179163902	0.5660252156602521	0.13979208139792082	0.7802469135802469	1.3784667042971068	1.0	0.038380795247776114	1.9748290748044706	0.3344836937056784	0.23090975520643045	0.493627062332465	0.513609193405989
frozenset({'job_manual-labor', 'age_middle-aged'})	frozenset({'loan_no'})	0.17916390179163902	0.8471577084715771	0.14731254147312542	0.8222222222222222	0.9705657093124456	1.0	-0.004467539009506194	0.8597378898473785	-0.035630004214075126	0.1675893306492199	-0.16314520019295756	0.49805628082390485
frozenset({'job_manual-labor', 'age_middle-aged'})	frozenset({'subscribed_term_d_no'})	0.17916390179163902	0.8847600088476001	0.1654501216545012	0.9234567901234567	1.043737037037037	1.0	0.006933066320160108	1.5055547231200619	0.05105071351683161	0.1841457410142787	0.33579299068742385	0.5552283950617284
frozenset({'education_tertiary', 'age_middle-aged'})	frozenset({'job_white-collar'})	0.18668436186684362	0.48993585489935854	0.15151515151515152	0.811611374407583	1.6565666021203986	1.0	0.060051789087578286	2.7075103048109534	0.48731610385330804	0.28854254422914916	0.630656992062742	0.5604332267071775
frozenset({'age_middle-aged', 'job_white-collar'})	frozenset({'credit_no'})	0.2955098429550984	0.9831895598318956	0.29086485290864855	0.9842814371257487	1.001110546061982	1.0	0.00032266048763274213	1.0694641935517961	0.0015746339483440467	0.29444693237796693	0.06495233217775971	0.6400597286866089
frozenset({'age_middle-aged', 'job_white-collar'})	frozenset({'balance_low'})	0.2955098429550984	0.8506967485069675	0.2503870825038708	0.847305389221557	0.9960134333517053	1.0	-0.0010021800498359879	0.9777899215426052	-0.005649349789735121	0.2795061728395062	-0.022714570858283226	0.5708185812462439
frozenset({'age_middle-aged', 'job_white-collar'})	frozenset({'loan_no'})	0.2955098429550984	0.8471577084715771	0.25436850254368504	0.8607784431137725	1.016078157001923	1.0	0.0040250611550482485	1.097834954204156	0.022461265442632043	0.2863545816733068	0.08911626818721463	0.5805197698597583
frozenset({'age_middle-aged', 'job_white-collar'})	frozenset({'subscribed_term_d_no'})	0.2955098429550984	0.8847600088476001	0.2612253926122539	0.8839820359281437	0.9991206961077844	1.0	-0.00022989865525185893	0.9932943753522987	-0.0012476820038531604	0.28423586040914556	-0.006750893606261427	0.5896160179640719
frozenset({'age_middle-aged', 'marital_married'})	frozenset({'credit_no'})	0.3236009732360097	0.9831895598318956	0.3200619332006193	0.9890635680109364	1.0059744411647793	1.0	0.0019008347635338652	1.5371046228710448	0.008780259828073822	0.32436673391616233	0.34942619707162587	0.657298938111205
frozenset({'age_middle-aged', 'marital_married'})	frozenset({'balance_low'})	0.3236009732360097	0.8506967485069675	0.27405441274054415	0.8468899521531101	0.9955250841612613	1.0	-0.0012318830050195295	0.9751368613138689	-0.00660165949972729	0.30442260442260444	-0.025497076023391498	0.5845214191342774
frozenset({'age_middle-aged', 'marital_married'})	frozenset({'loan_no'})	0.3236009732360097	0.8471577084715771	0.2691882326918823	0.8318523581681476	0.9819332927619309	1.0	-0.0049528262539078605	0.908976717504401	-0.026481243291926904	0.2985770363101079	-0.10013818917772038	0.5748034636793741
frozenset({'age_middle-aged', 'marital_married'})	frozenset({'subscribed_term_d_no'})	0.3236009732360097	0.8847600088476001	0.2955098429550984	0.9131920710868079	1.0321353383458647	1.0	0.009200643011714471	1.327528402015441	0.046030241674923596	0.32372183183910824	0.24672044795289533	0.6235960355434039
frozenset({'marital_single', 'age_middle-aged'})	frozenset({'credit_no'})	0.163680601636806	0.9831895598318956	0.1603627516036275	0.9797297297297297	0.9964810141975496	1.0	-0.0005663070726836528	0.8293150482931498	-0.004204809648358119	0.1625560538116592	-0.20581436699857844	0.5714171708266196
frozenset({'marital_single', 'age_middle-aged'})	frozenset({'balance_low'})	0.163680601636806	0.8506967485069675	0.1378013713780137	0.841891891891892	0.9896498292364128	1.0	-0.0014411842280813991	0.9443111632892656	-0.012350839825242682	0.15720413827908147	-0.05897297297297286	0.5019391856755352
frozenset({'marital_single', 'age_middle-aged'})	frozenset({'loan_no'})	0.163680601636806	0.8471577084715771	0.14421588144215883	0.8810810810810812	1.0400437513231249	1.0	0.005552598038273182	1.2852647242162845	0.04603741990546875	0.16641143440530884	0.22195017014119814	0.5256580340131255
frozenset({'marital_single', 'age_middle-aged'})	frozenset({'subscribed_term_d_no'})	0.163680601636806	0.8847600088476001	0.1444370714443707	0.8824324324324324	0.9973692567567567	1.0	-0.0003809791079902869	0.9802022235951255	-0.003144001485800151	0.15977489601174452	-0.02019764486175252	0.5228412162162162
frozenset({'education_secondary', 'age_middle-aged'})	frozenset({'credit_no'})	0.2817960628179606	0.9831895598318956	0.27670869276708693	0.9819466248037677	0.9987358134393327	1.0	-0.0003502541972649764	0.9311522075723941	-0.0017593328936024689	0.2799910474485229	-0.07393827976534459	0.6316932224131324
frozenset({'education_secondary', 'age_middle-aged'})	frozenset({'balance_low'})	0.2817960628179606	0.8506967485069675	0.23733687237336873	0.8422291993720566	0.9900463365473395	1.0	-0.0023861220079355316	0.9463300617021071	-0.013805189195431795	0.2651346676550531	-0.05671376242804755	0.5606101795092212
frozenset({'education_secondary', 'age_middle-aged'})	frozenset({'loan_no'})	0.2817960628179606	0.8471577084715771	0.23114355231143552	0.8202511773940346	0.9682390530022011	1.0	-0.007582154521740575	0.8503103904245015	-0.04367842980307707	0.25745257452574527	-0.17604113893135975	0.5465485651983228
frozenset({'education_secondary', 'age_middle-aged'})	frozenset({'subscribed_term_d_no'})	0.2817960628179606	0.8847600088476001	0.2581287325812873	0.9160125588697018	1.0353231946624804	1.0	0.008806845549249626	1.3721098011977346	0.04750466385291658	0.2841490138787436	0.2711953524950514	0.6038812794348509
frozenset({'education_tertiary', 'age_middle-aged'})	frozenset({'credit_no'})	0.18668436186684362	0.9831895598318956	0.18447246184472463	0.9881516587677726	1.0050469402225197	1.0	0.0009263462733643257	1.4188011501880167	0.006174228417103143	0.1872053872053872	0.2951795959092069	0.5878891027247187
frozenset({'education_tertiary', 'age_middle-aged'})	frozenset({'balance_low'})	0.18668436186684362	0.8506967485069675	0.15992037159920372	0.8566350710900474	1.0069805398851026	1.0	0.0011085919619817364	1.0414210269431359	0.008523320359710505	0.1822535921351147	0.03977356503422859	0.5223112952954138
frozenset({'education_tertiary', 'age_middle-aged'})	frozenset({'loan_no'})	0.18668436186684362	0.8471577084715771	0.16522893165228933	0.8850710900473935	1.04475362874785	1.0	0.007077835445695402	1.32988550566999	0.05266902074802696	0.19022154316271964	0.24805556889184632	0.5400551272691275
frozenset({'education_tertiary', 'age_middle-aged'})	frozenset({'subscribed_term_d_no'})	0.18668436186684362	0.8847600088476001	0.16168989161689892	0.8661137440758294	0.9789250592417063	1.0	-0.0034809660401182163	0.8607305533860669	-0.025787630172277535	0.1777291514709458	-0.16180376781799463	0.5244318720379147
frozenset({'credit_no', 'age_middle-aged'})	frozenset({'balance_low'})	0.5326255253262553	0.8506967485069675	0.45299712452997126	0.8504983388704319	0.999766768079361	1.0	-0.00010567803688960042	0.9986728599867285	-0.0004988931962056427	0.48692344270090343	-0.0013289036544851917	0.691499819461217
frozenset({'age_middle-aged', 'balance_low'})	frozenset({'credit_no'})	0.45808449458084494	0.9831895598318956	0.45299712452997126	0.9888942539835829	1.0058022322294213	1.0	0.0026132319372139667	1.513670503832367	0.010645129145408277	0.45837063563115493	0.33935424026023964	0.7248183305913415
frozenset({'age_middle-aged'})	frozenset({'credit_no', 'balance_low'})	0.5410307454103075	0.8433974784339748	0.45299712452997126	0.8372853638593623	0.9927529845287638	1.0	-0.0033068419043358888	0.962436602388185	-0.015656016992534737	0.4863452861553075	-0.0390294773895812	0.6871976255436334
frozenset({'housing_no', 'age_middle-aged'})	frozenset({'credit_no'})	0.19508958195089582	0.9831895598318956	0.1915505419155054	0.981859410430839	0.9986471078870244	1.0	-0.000259498290584359	0.926675514266756	-0.0016802473993229156	0.194126877381753	-0.07912638739706311	0.5883425286124949
frozenset({'housing_yes', 'age_middle-aged'})	frozenset({'credit_no'})	0.3459411634594116	0.9831895598318956	0.3410749834107498	0.9859335038363172	1.00279085958245	1.0	0.0009492431813570845	1.1950694737688796	0.004255110101686742	0.34519811954331764	0.1632285637367096	0.6664200702533667
frozenset({'loan_no', 'age_middle-aged'})	frozenset({'credit_no'})	0.45874806458748063	0.9831895598318956	0.45321831453218314	0.9879459980713597	1.004837763167743	1.0	0.0021820068366840695	1.3945941163459472	0.008895066378428277	0.4583892617449664	0.28294549053443946	0.7244566885744875
frozenset({'credit_no', 'age_middle-aged'})	frozenset({'loan_no'})	0.5326255253262553	0.8471577084715771	0.45321831453218314	0.8509136212624584	1.0044335461429699	1.0	0.0020004950233227237	1.0251928635109808	0.009444196919901237	0.4891382191453807	0.02457377963469502	0.6929502832160856
frozenset({'age_middle-aged'})	frozenset({'loan_no', 'credit_no'})	0.5410307454103075	0.8358770183587702	0.45321831453218314	0.8376941946034341	1.0021739756025736	1.0	0.0009831482181924533	1.0111960027567959	0.004726372547290134	0.49066091954022983	0.011072040164589802	0.689950563827253
